Scenario,Solver,n_features,n_samples,Time_ms,RelError,Timestamp
narrow,Gauss_Naive,33,4096,17.784,9.086667e-02,2026-06-01 10:43:00
narrow,Gauss_Perminov,33,4096,14.9606,9.086667e-02,2026-06-01 10:43:00
narrow,Gauss_Winograd,33,4096,15.9017,9.086667e-02,2026-06-01 10:43:00
narrow,Cholesky_Naive,33,4096,16.3947,9.086667e-02,2026-06-01 10:43:00
narrow,Cholesky_Perminov,33,4096,15.004,9.086667e-02,2026-06-01 10:43:00
narrow,Cholesky_Winograd,33,4096,15.51,9.086667e-02,2026-06-01 10:43:00
narrow,Gauss_Naive,48,4096,36.6067,8.981544e-02,2026-06-01 10:43:00
narrow,Gauss_Perminov,48,4096,30.3093,8.981544e-02,2026-06-01 10:43:01
narrow,Gauss_Winograd,48,4096,31.803,8.981544e-02,2026-06-01 10:43:01
narrow,Cholesky_Naive,48,4096,36.5884,8.981544e-02,2026-06-01 10:43:01
narrow,Cholesky_Perminov,48,4096,30.3706,8.981544e-02,2026-06-01 10:43:01
narrow,Cholesky_Winograd,48,4096,31.7166,8.981544e-02,2026-06-01 10:43:01
narrow,Gauss_Naive,24,4096,9.2439,9.175403e-02,2026-06-01 10:43:01
narrow,Gauss_Perminov,24,4096,8.2878,9.175403e-02,2026-06-01 10:43:02
narrow,Gauss_Winograd,24,4096,8.8295,9.175403e-02,2026-06-01 10:43:02
narrow,Cholesky_Naive,24,4096,8.9635,9.175403e-02,2026-06-01 10:43:02
narrow,Cholesky_Perminov,24,4096,8.2875,9.175403e-02,2026-06-01 10:43:02
narrow,Cholesky_Winograd,24,4096,8.7435,9.175403e-02,2026-06-01 10:43:02
narrow,Gauss_Naive,44,4096,30.9706,9.002998e-02,2026-06-01 10:43:02
narrow,Gauss_Perminov,44,4096,25.6765,9.002998e-02,2026-06-01 10:43:02
narrow,Gauss_Winograd,44,4096,26.9289,9.002998e-02,2026-06-01 10:43:02
narrow,Cholesky_Naive,44,4096,30.9729,9.002998e-02,2026-06-01 10:43:02
narrow,Cholesky_Perminov,44,4096,26.0165,9.002998e-02,2026-06-01 10:43:03
narrow,Cholesky_Winograd,44,4096,27.0269,9.002998e-02,2026-06-01 10:43:03
narrow,Gauss_Naive,64,4096,58.6095,8.917583e-02,2026-06-01 10:43:03
narrow,Gauss_Perminov,64,4096,52.7224,8.917583e-02,2026-06-01 10:43:03
narrow,Gauss_Winograd,64,4096,54.3371,8.917583e-02,2026-06-01 10:43:04
narrow,Cholesky_Naive,64,4096,63.8546,8.917583e-02,2026-06-01 10:43:04
narrow,Cholesky_Perminov,64,4096,52.9824,8.917583e-02,2026-06-01 10:43:05
narrow,Cholesky_Winograd,64,4096,54.5428,8.917583e-02,2026-06-01 10:43:05
narrow,Gauss_Naive,30,4096,14.8296,9.109955e-02,2026-06-01 10:43:05
narrow,Gauss_Perminov,30,4096,12.4229,9.109955e-02,2026-06-01 10:43:05
narrow,Gauss_Winograd,30,4096,13.0109,9.109955e-02,2026-06-01 10:43:05
narrow,Cholesky_Naive,30,4096,14.7476,9.109955e-02,2026-06-01 10:43:05
narrow,Cholesky_Perminov,30,4096,12.3676,9.109955e-02,2026-06-01 10:43:05
narrow,Cholesky_Winograd,30,4096,13.2466,9.109955e-02,2026-06-01 10:43:05
narrow,Gauss_Naive,55,4096,47.2689,8.953329e-02,2026-06-01 10:43:06
narrow,Gauss_Perminov,55,4096,39.4905,8.953329e-02,2026-06-01 10:43:06
narrow,Gauss_Winograd,55,4096,40.5828,8.953329e-02,2026-06-01 10:43:06
narrow,Cholesky_Naive,55,4096,47.3009,8.953329e-02,2026-06-01 10:43:06
narrow,Cholesky_Perminov,55,4096,39.8481,8.953329e-02,2026-06-01 10:43:07
narrow,Cholesky_Winograd,55,4096,40.7258,8.953329e-02,2026-06-01 10:43:07
narrow,Gauss_Naive,80,4096,100.4527,8.880716e-02,2026-06-01 10:43:08
narrow,Gauss_Perminov,80,4096,81.418,8.880716e-02,2026-06-01 10:43:08
narrow,Gauss_Winograd,80,4096,87.0057,8.880716e-02,2026-06-01 10:43:09
narrow,Cholesky_Naive,80,4096,100.42,8.880716e-02,2026-06-01 10:43:09
narrow,Cholesky_Perminov,80,4096,80.9223,8.880716e-02,2026-06-01 10:43:10
narrow,Cholesky_Winograd,80,4096,86.5021,8.880716e-02,2026-06-01 10:43:10
wide,Gauss_Naive,6,4096,1.088,5.104843e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,6,4096,1.1017,5.104843e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,6,4096,1.111,5.104843e-01,2026-06-01 10:43:13
wide,Cholesky_Naive,6,4096,1.0497,5.104843e-01,2026-06-01 10:43:13
wide,Cholesky_Perminov,6,4096,1.058,5.104843e-01,2026-06-01 10:43:13
wide,Cholesky_Winograd,6,4096,1.0724,5.104843e-01,2026-06-01 10:43:13
wide,Gauss_Naive,8,4096,1.4357,5.076537e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,8,4096,1.5447,5.076537e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,8,4096,1.574,5.076537e-01,2026-06-01 10:43:13
wide,Cholesky_Naive,8,4096,1.4634,5.076537e-01,2026-06-01 10:43:13
wide,Cholesky_Perminov,8,4096,1.5627,5.076537e-01,2026-06-01 10:43:13
wide,Cholesky_Winograd,8,4096,1.5757,5.076537e-01,2026-06-01 10:43:13
wide,Gauss_Naive,6,4096,1.0287,5.051319e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,6,4096,0.985,5.051319e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,6,4096,1.2077,5.051319e-01,2026-06-01 10:43:13
wide,Cholesky_Naive,6,4096,1.0254,5.051319e-01,2026-06-01 10:43:13
wide,Cholesky_Perminov,6,4096,1.0577,5.051319e-01,2026-06-01 10:43:13
wide,Cholesky_Winograd,6,4096,1.069,5.051319e-01,2026-06-01 10:43:13
wide,Gauss_Naive,9,4096,1.7507,4.902680e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,9,4096,1.926,4.902680e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,9,4096,1.812,4.902680e-01,2026-06-01 10:43:13
wide,Cholesky_Naive,9,4096,1.7227,4.902680e-01,2026-06-01 10:43:13
wide,Cholesky_Perminov,9,4096,1.8404,4.902680e-01,2026-06-01 10:43:13
wide,Cholesky_Winograd,9,4096,1.833,4.902680e-01,2026-06-01 10:43:13
wide,Gauss_Naive,12,4096,2.7201,4.885515e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,12,4096,2.7114,4.885515e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,12,4096,2.7671,4.885515e-01,2026-06-01 10:43:13
wide,Cholesky_Naive,12,4096,2.6744,4.885515e-01,2026-06-01 10:43:13
wide,Cholesky_Perminov,12,4096,2.7121,4.885515e-01,2026-06-01 10:43:13
wide,Cholesky_Winograd,12,4096,2.7257,4.885515e-01,2026-06-01 10:43:13
wide,Gauss_Naive,8,4096,1.472,4.966584e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,8,4096,1.547,4.966584e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,8,4096,1.534,4.966584e-01,2026-06-01 10:43:13
wide,Cholesky_Naive,8,4096,1.4997,4.966584e-01,2026-06-01 10:43:13
wide,Cholesky_Perminov,8,4096,1.513,4.966584e-01,2026-06-01 10:43:13
wide,Cholesky_Winograd,8,4096,1.5034,4.966584e-01,2026-06-01 10:43:13
wide,Gauss_Naive,12,4096,2.7387,4.834829e-01,2026-06-01 10:43:13
wide,Gauss_Perminov,12,4096,2.7177,4.834829e-01,2026-06-01 10:43:13
wide,Gauss_Winograd,12,4096,2.7854,4.834829e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,12,4096,2.6761,4.834829e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,12,4096,2.7064,4.834829e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,12,4096,2.7084,4.834829e-01,2026-06-01 10:43:14
wide,Gauss_Naive,16,4096,4.3701,4.814263e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,16,4096,4.4254,4.814263e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,16,4096,4.3748,4.814263e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,16,4096,4.3201,4.814263e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,16,4096,4.2388,4.814263e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,16,4096,4.3038,4.814263e-01,2026-06-01 10:43:14
wide,Gauss_Naive,10,4096,2.012,4.915902e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,10,4096,2.1644,4.915902e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,10,4096,2.1414,4.915902e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,10,4096,2.0467,4.915902e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,10,4096,2.141,4.915902e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,10,4096,2.074,4.915902e-01,2026-06-01 10:43:14
wide,Gauss_Naive,15,4096,4.0104,4.813834e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,15,4096,3.8737,4.813834e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,15,4096,3.9291,4.813834e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,15,4096,3.9161,4.813834e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,15,4096,3.8771,4.813834e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,15,4096,3.9181,4.813834e-01,2026-06-01 10:43:14
wide,Gauss_Naive,20,4096,6.5221,4.789137e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,20,4096,6.1288,4.789137e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,20,4096,6.3665,4.789137e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,20,4096,6.4875,4.789137e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,20,4096,6.1811,4.789137e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,20,4096,6.3141,4.789137e-01,2026-06-01 10:43:14
wide,Gauss_Naive,6,4096,1.0347,4.851259e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,6,4096,1.0214,4.851259e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,6,4096,1.1224,4.851259e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,6,4096,1.0537,4.851259e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,6,4096,0.9994,4.851259e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,6,4096,1.1437,4.851259e-01,2026-06-01 10:43:14
wide,Gauss_Naive,10,4096,2.1397,4.815860e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,10,4096,2.145,4.815860e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,10,4096,2.1387,4.815860e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,10,4096,2.1057,4.815860e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,10,4096,2.095,4.815860e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,10,4096,2.107,4.815860e-01,2026-06-01 10:43:14
wide,Gauss_Naive,14,4096,3.7051,4.784184e-01,2026-06-01 10:43:14
wide,Gauss_Perminov,14,4096,3.5371,4.784184e-01,2026-06-01 10:43:14
wide,Gauss_Winograd,14,4096,3.5477,4.784184e-01,2026-06-01 10:43:14
wide,Cholesky_Naive,14,4096,3.4664,4.784184e-01,2026-06-01 10:43:14
wide,Cholesky_Perminov,14,4096,3.4904,4.784184e-01,2026-06-01 10:43:14
wide,Cholesky_Winograd,14,4096,3.4474,4.784184e-01,2026-06-01 10:43:14
wide,Gauss_Naive,9,4096,1.7344,4.794176e-01,2026-06-01 10:43:15
wide,Gauss_Perminov,9,4096,1.8644,4.794176e-01,2026-06-01 10:43:15
wide,Gauss_Winograd,9,4096,1.841,4.794176e-01,2026-06-01 10:43:15
wide,Cholesky_Naive,9,4096,1.7177,4.794176e-01,2026-06-01 10:43:15
wide,Cholesky_Perminov,9,4096,1.8407,4.794176e-01,2026-06-01 10:43:15
wide,Cholesky_Winograd,9,4096,1.7987,4.794176e-01,2026-06-01 10:43:15
wide,Gauss_Naive,15,4096,3.9924,4.639822e-01,2026-06-01 10:43:15
wide,Gauss_Perminov,15,4096,3.9067,4.639822e-01,2026-06-01 10:43:15
wide,Gauss_Winograd,15,4096,3.9491,4.639822e-01,2026-06-01 10:43:15
wide,Cholesky_Naive,15,4096,3.9264,4.639822e-01,2026-06-01 10:43:15
wide,Cholesky_Perminov,15,4096,3.8871,4.639822e-01,2026-06-01 10:43:15
wide,Cholesky_Winograd,15,4096,3.9004,4.639822e-01,2026-06-01 10:43:15
wide,Gauss_Naive,21,4096,7.1725,4.609539e-01,2026-06-01 10:43:15
wide,Gauss_Perminov,21,4096,6.5575,4.609539e-01,2026-06-01 10:43:15
wide,Gauss_Winograd,21,4096,7.0428,4.609539e-01,2026-06-01 10:43:15
wide,Cholesky_Naive,21,4096,6.9375,4.609539e-01,2026-06-01 10:43:15
wide,Cholesky_Perminov,21,4096,6.6311,4.609539e-01,2026-06-01 10:43:15
wide,Cholesky_Winograd,21,4096,6.8021,4.609539e-01,2026-06-01 10:43:15
wide,Gauss_Naive,12,4096,2.7321,4.722379e-01,2026-06-01 10:43:15
wide,Gauss_Perminov,12,4096,2.7424,4.722379e-01,2026-06-01 10:43:15
wide,Gauss_Winograd,12,4096,2.7834,4.722379e-01,2026-06-01 10:43:15
wide,Cholesky_Naive,12,4096,2.6954,4.722379e-01,2026-06-01 10:43:15
wide,Cholesky_Perminov,12,4096,2.7231,4.722379e-01,2026-06-01 10:43:15
wide,Cholesky_Winograd,12,4096,2.7177,4.722379e-01,2026-06-01 10:43:15
wide,Gauss_Naive,20,4096,6.9475,4.574299e-01,2026-06-01 10:43:15
wide,Gauss_Perminov,20,4096,6.0781,4.574299e-01,2026-06-01 10:43:15
wide,Gauss_Winograd,20,4096,6.3591,4.574299e-01,2026-06-01 10:43:15
wide,Cholesky_Naive,20,4096,6.4468,4.574299e-01,2026-06-01 10:43:15
wide,Cholesky_Perminov,20,4096,6.0428,4.574299e-01,2026-06-01 10:43:15
wide,Cholesky_Winograd,20,4096,6.3061,4.574299e-01,2026-06-01 10:43:15
wide,Gauss_Naive,28,4096,12.0746,4.528710e-01,2026-06-01 10:43:15
wide,Gauss_Perminov,28,4096,11.0546,4.528710e-01,2026-06-01 10:43:16
wide,Gauss_Winograd,28,4096,11.6219,4.528710e-01,2026-06-01 10:43:16
wide,Cholesky_Naive,28,4096,12.0116,4.528710e-01,2026-06-01 10:43:16
wide,Cholesky_Perminov,28,4096,11.0359,4.528710e-01,2026-06-01 10:43:16
wide,Cholesky_Winograd,28,4096,11.4792,4.528710e-01,2026-06-01 10:43:16
wide,Gauss_Naive,15,4096,4.2204,4.667485e-01,2026-06-01 10:43:16
wide,Gauss_Perminov,15,4096,3.8674,4.667485e-01,2026-06-01 10:43:16
wide,Gauss_Winograd,15,4096,3.9364,4.667485e-01,2026-06-01 10:43:16
wide,Cholesky_Naive,15,4096,3.9524,4.667485e-01,2026-06-01 10:43:16
wide,Cholesky_Perminov,15,4096,3.8574,4.667485e-01,2026-06-01 10:43:16
wide,Cholesky_Winograd,15,4096,3.9051,4.667485e-01,2026-06-01 10:43:16
wide,Gauss_Naive,25,4096,9.9165,4.540732e-01,2026-06-01 10:43:16
wide,Gauss_Perminov,25,4096,8.8798,4.540732e-01,2026-06-01 10:43:16
wide,Gauss_Winograd,25,4096,9.5432,4.540732e-01,2026-06-01 10:43:16
wide,Cholesky_Naive,25,4096,9.6742,4.540732e-01,2026-06-01 10:43:16
wide,Cholesky_Perminov,25,4096,8.9198,4.540732e-01,2026-06-01 10:43:16
wide,Cholesky_Winograd,25,4096,9.4982,4.540732e-01,2026-06-01 10:43:16
wide,Gauss_Naive,35,4096,20.0107,4.495904e-01,2026-06-01 10:43:16
wide,Gauss_Perminov,35,4096,16.8373,4.495904e-01,2026-06-01 10:43:17
wide,Gauss_Winograd,35,4096,17.812,4.495904e-01,2026-06-01 10:43:17
wide,Cholesky_Naive,35,4096,19.9767,4.495904e-01,2026-06-01 10:43:17
wide,Cholesky_Perminov,35,4096,16.7333,4.495904e-01,2026-06-01 10:43:17
wide,Cholesky_Winograd,35,4096,17.5973,4.495904e-01,2026-06-01 10:43:17
wide,Gauss_Naive,8,4096,1.598,4.619980e-01,2026-06-01 10:43:17
wide,Gauss_Perminov,8,4096,1.4677,4.619980e-01,2026-06-01 10:43:17
wide,Gauss_Winograd,8,4096,1.524,4.619980e-01,2026-06-01 10:43:17
wide,Cholesky_Naive,8,4096,1.528,4.619980e-01,2026-06-01 10:43:17
wide,Cholesky_Perminov,8,4096,1.473,4.619980e-01,2026-06-01 10:43:17
wide,Cholesky_Winograd,8,4096,1.5377,4.619980e-01,2026-06-01 10:43:17
wide,Gauss_Naive,14,4096,3.6834,4.575832e-01,2026-06-01 10:43:17
wide,Gauss_Perminov,14,4096,3.5411,4.575832e-01,2026-06-01 10:43:17
wide,Gauss_Winograd,14,4096,3.5677,4.575832e-01,2026-06-01 10:43:17
wide,Cholesky_Naive,14,4096,3.6827,4.575832e-01,2026-06-01 10:43:17
wide,Cholesky_Perminov,14,4096,3.4621,4.575832e-01,2026-06-01 10:43:17
wide,Cholesky_Winograd,14,4096,3.5017,4.575832e-01,2026-06-01 10:43:17
wide,Gauss_Naive,20,4096,6.9255,4.555141e-01,2026-06-01 10:43:17
wide,Gauss_Perminov,20,4096,6.0878,4.555141e-01,2026-06-01 10:43:17
wide,Gauss_Winograd,20,4096,6.3641,4.555141e-01,2026-06-01 10:43:17
wide,Cholesky_Naive,20,4096,6.9755,4.555141e-01,2026-06-01 10:43:17
wide,Cholesky_Perminov,20,4096,6.0558,4.555141e-01,2026-06-01 10:43:17
wide,Cholesky_Winograd,20,4096,6.3021,4.555141e-01,2026-06-01 10:43:17
wide,Gauss_Naive,12,4096,2.7427,4.566263e-01,2026-06-01 10:43:17
wide,Gauss_Perminov,12,4096,2.7241,4.566263e-01,2026-06-01 10:43:18
wide,Gauss_Winograd,12,4096,2.7811,4.566263e-01,2026-06-01 10:43:18
wide,Cholesky_Naive,12,4096,2.6841,4.566263e-01,2026-06-01 10:43:18
wide,Cholesky_Perminov,12,4096,2.7144,4.566263e-01,2026-06-01 10:43:18
wide,Cholesky_Winograd,12,4096,2.7301,4.566263e-01,2026-06-01 10:43:18
wide,Gauss_Naive,21,4096,7.1225,4.414195e-01,2026-06-01 10:43:18
wide,Gauss_Perminov,21,4096,6.5855,4.414195e-01,2026-06-01 10:43:18
wide,Gauss_Winograd,21,4096,7.0525,4.414195e-01,2026-06-01 10:43:18
wide,Cholesky_Naive,21,4096,6.9611,4.414195e-01,2026-06-01 10:43:18
wide,Cholesky_Perminov,21,4096,6.6678,4.414195e-01,2026-06-01 10:43:18
wide,Cholesky_Winograd,21,4096,6.8441,4.414195e-01,2026-06-01 10:43:18
wide,Gauss_Naive,30,4096,13.7259,4.370491e-01,2026-06-01 10:43:18
wide,Gauss_Perminov,30,4096,12.5096,4.370491e-01,2026-06-01 10:43:18
wide,Gauss_Winograd,30,4096,13.1586,4.370491e-01,2026-06-01 10:43:18
wide,Cholesky_Naive,30,4096,13.6566,4.370491e-01,2026-06-01 10:43:18
wide,Cholesky_Perminov,30,4096,12.5022,4.370491e-01,2026-06-01 10:43:18
wide,Cholesky_Winograd,30,4096,13.1469,4.370491e-01,2026-06-01 10:43:18
wide,Gauss_Naive,16,4096,4.3978,4.508383e-01,2026-06-01 10:43:18
wide,Gauss_Perminov,16,4096,4.2381,4.508383e-01,2026-06-01 10:43:18
wide,Gauss_Winograd,16,4096,4.3738,4.508383e-01,2026-06-01 10:43:18
wide,Cholesky_Naive,16,4096,4.3134,4.508383e-01,2026-06-01 10:43:18
wide,Cholesky_Perminov,16,4096,4.2368,4.508383e-01,2026-06-01 10:43:18
wide,Cholesky_Winograd,16,4096,4.2841,4.508383e-01,2026-06-01 10:43:19
wide,Gauss_Naive,28,4096,12.0489,4.339154e-01,2026-06-01 10:43:19
wide,Gauss_Perminov,28,4096,11.0526,4.339154e-01,2026-06-01 10:43:19
wide,Gauss_Winograd,28,4096,11.5259,4.339154e-01,2026-06-01 10:43:19
wide,Cholesky_Naive,28,4096,12.0086,4.339154e-01,2026-06-01 10:43:19
wide,Cholesky_Perminov,28,4096,11.0362,4.339154e-01,2026-06-01 10:43:19
wide,Cholesky_Winograd,28,4096,11.5979,4.339154e-01,2026-06-01 10:43:19
wide,Gauss_Naive,40,4096,24.0275,4.288436e-01,2026-06-01 10:43:19
wide,Gauss_Perminov,40,4096,21.7741,4.288436e-01,2026-06-01 10:43:19
wide,Gauss_Winograd,40,4096,22.5408,4.288436e-01,2026-06-01 10:43:19
wide,Cholesky_Naive,40,4096,23.6988,4.288436e-01,2026-06-01 10:43:20
wide,Cholesky_Perminov,40,4096,21.4998,4.288436e-01,2026-06-01 10:43:20
wide,Cholesky_Winograd,40,4096,22.5538,4.288436e-01,2026-06-01 10:43:20
wide,Gauss_Naive,20,4096,6.5255,4.452604e-01,2026-06-01 10:43:20
wide,Gauss_Perminov,20,4096,6.0661,4.452604e-01,2026-06-01 10:43:20
wide,Gauss_Winograd,20,4096,6.3655,4.452604e-01,2026-06-01 10:43:20
wide,Cholesky_Naive,20,4096,6.4905,4.452604e-01,2026-06-01 10:43:20
wide,Cholesky_Perminov,20,4096,6.0688,4.452604e-01,2026-06-01 10:43:20
wide,Cholesky_Winograd,20,4096,6.3315,4.452604e-01,2026-06-01 10:43:20
wide,Gauss_Naive,35,4096,18.5234,4.300971e-01,2026-06-01 10:43:20
wide,Gauss_Perminov,35,4096,16.923,4.300971e-01,2026-06-01 10:43:20
wide,Gauss_Winograd,35,4096,17.5757,4.300971e-01,2026-06-01 10:43:20
wide,Cholesky_Naive,35,4096,18.3864,4.300971e-01,2026-06-01 10:43:21
wide,Cholesky_Perminov,35,4096,16.6427,4.300971e-01,2026-06-01 10:43:21
wide,Cholesky_Winograd,35,4096,17.7337,4.300971e-01,2026-06-01 10:43:21
wide,Gauss_Naive,50,4096,36.2601,4.253963e-01,2026-06-01 10:43:21
wide,Gauss_Perminov,50,4096,33.13,4.253963e-01,2026-06-01 10:43:21
wide,Gauss_Winograd,50,4096,33.9743,4.253963e-01,2026-06-01 10:43:21
wide,Cholesky_Naive,50,4096,36.0337,4.253963e-01,2026-06-01 10:43:22
wide,Cholesky_Perminov,50,4096,32.7083,4.253963e-01,2026-06-01 10:43:22
wide,Cholesky_Winograd,50,4096,33.928,4.253963e-01,2026-06-01 10:43:22
wide,Gauss_Naive,10,4096,2.0897,4.439424e-01,2026-06-01 10:43:22
wide,Gauss_Perminov,10,4096,2.1104,4.439424e-01,2026-06-01 10:43:22
wide,Gauss_Winograd,10,4096,2.1437,4.439424e-01,2026-06-01 10:43:22
wide,Cholesky_Naive,10,4096,2.1307,4.439424e-01,2026-06-01 10:43:22
wide,Cholesky_Perminov,10,4096,2.1697,4.439424e-01,2026-06-01 10:43:22
wide,Cholesky_Winograd,10,4096,2.0614,4.439424e-01,2026-06-01 10:43:22
wide,Gauss_Naive,18,4096,5.4504,4.400534e-01,2026-06-01 10:43:22
wide,Gauss_Perminov,18,4096,5.1841,4.400534e-01,2026-06-01 10:43:22
wide,Gauss_Winograd,18,4096,5.4271,4.400534e-01,2026-06-01 10:43:22
wide,Cholesky_Naive,18,4096,5.4064,4.400534e-01,2026-06-01 10:43:22
wide,Cholesky_Perminov,18,4096,5.2608,4.400534e-01,2026-06-01 10:43:22
wide,Cholesky_Winograd,18,4096,5.3824,4.400534e-01,2026-06-01 10:43:22
wide,Gauss_Naive,26,4096,10.5315,4.374854e-01,2026-06-01 10:43:22
wide,Gauss_Perminov,26,4096,9.4805,4.374854e-01,2026-06-01 10:43:22
wide,Gauss_Winograd,26,4096,10.1125,4.374854e-01,2026-06-01 10:43:22
wide,Cholesky_Naive,26,4096,10.3782,4.374854e-01,2026-06-01 10:43:23
wide,Cholesky_Perminov,26,4096,9.4842,4.374854e-01,2026-06-01 10:43:23
wide,Cholesky_Winograd,26,4096,10.1162,4.374854e-01,2026-06-01 10:43:23
wide,Gauss_Naive,15,4096,3.9634,4.391005e-01,2026-06-01 10:43:23
wide,Gauss_Perminov,15,4096,3.8834,4.391005e-01,2026-06-01 10:43:23
wide,Gauss_Winograd,15,4096,3.9564,4.391005e-01,2026-06-01 10:43:23
wide,Cholesky_Naive,15,4096,3.9137,4.391005e-01,2026-06-01 10:43:23
wide,Cholesky_Perminov,15,4096,3.8847,4.391005e-01,2026-06-01 10:43:23
wide,Cholesky_Winograd,15,4096,3.8837,4.391005e-01,2026-06-01 10:43:23
wide,Gauss_Naive,27,4096,11.2579,4.246525e-01,2026-06-01 10:43:23
wide,Gauss_Perminov,27,4096,10.1732,4.246525e-01,2026-06-01 10:43:23
wide,Gauss_Winograd,27,4096,10.8382,4.246525e-01,2026-06-01 10:43:23
wide,Cholesky_Naive,27,4096,11.1172,4.246525e-01,2026-06-01 10:43:23
wide,Cholesky_Perminov,27,4096,10.2799,4.246525e-01,2026-06-01 10:43:23
wide,Cholesky_Winograd,27,4096,10.8095,4.246525e-01,2026-06-01 10:43:23
wide,Gauss_Naive,39,4096,24.8048,4.199187e-01,2026-06-01 10:43:23
wide,Gauss_Perminov,39,4096,20.6234,4.199187e-01,2026-06-01 10:43:24
wide,Gauss_Winograd,39,4096,21.7294,4.199187e-01,2026-06-01 10:43:24
wide,Cholesky_Naive,39,4096,24.5385,4.199187e-01,2026-06-01 10:43:24
wide,Cholesky_Perminov,39,4096,20.4891,4.199187e-01,2026-06-01 10:43:24
wide,Cholesky_Winograd,39,4096,21.6121,4.199187e-01,2026-06-01 10:43:24
wide,Gauss_Naive,20,4096,6.9358,4.340578e-01,2026-06-01 10:43:24
wide,Gauss_Perminov,20,4096,6.1091,4.340578e-01,2026-06-01 10:43:24
wide,Gauss_Winograd,20,4096,6.3328,4.340578e-01,2026-06-01 10:43:24
wide,Cholesky_Naive,20,4096,6.4971,4.340578e-01,2026-06-01 10:43:24
wide,Cholesky_Perminov,20,4096,6.0828,4.340578e-01,2026-06-01 10:43:24
wide,Cholesky_Winograd,20,4096,6.2925,4.340578e-01,2026-06-01 10:43:24
wide,Gauss_Naive,36,4096,21.1914,4.168916e-01,2026-06-01 10:43:24
wide,Gauss_Perminov,36,4096,17.753,4.168916e-01,2026-06-01 10:43:25
wide,Gauss_Winograd,36,4096,18.473,4.168916e-01,2026-06-01 10:43:25
wide,Cholesky_Naive,36,4096,21.0398,4.168916e-01,2026-06-01 10:43:25
wide,Cholesky_Perminov,36,4096,17.533,4.168916e-01,2026-06-01 10:43:25
wide,Cholesky_Winograd,36,4096,18.5457,4.168916e-01,2026-06-01 10:43:25
wide,Gauss_Naive,52,4096,42.5028,4.118857e-01,2026-06-01 10:43:25
wide,Gauss_Perminov,52,4096,35.2177,4.118857e-01,2026-06-01 10:43:26
wide,Gauss_Winograd,52,4096,36.7337,4.118857e-01,2026-06-01 10:43:26
wide,Cholesky_Naive,52,4096,42.4302,4.118857e-01,2026-06-01 10:43:26
wide,Cholesky_Perminov,52,4096,35.337,4.118857e-01,2026-06-01 10:43:26
wide,Cholesky_Winograd,52,4096,36.4211,4.118857e-01,2026-06-01 10:43:26
wide,Gauss_Naive,25,4096,10.6495,4.292728e-01,2026-06-01 10:43:27
wide,Gauss_Perminov,25,4096,8.9528,4.292728e-01,2026-06-01 10:43:27
wide,Gauss_Winograd,25,4096,9.6372,4.292728e-01,2026-06-01 10:43:27
wide,Cholesky_Naive,25,4096,9.6979,4.292728e-01,2026-06-01 10:43:27
