Scenario,Solver,n_features,n_samples,Time_ms,RelError,Timestamp
wide,Cholesky_Winograd,6,4096,0.4871,4.844402e-01,2026-05-31 00:11:19
wide,QR_Householder,6,4096,2.0092,5.004466e-01,2026-05-31 00:11:19
wide,Gauss_Naive,10,4096,2.0638,4.812884e-01,2026-05-31 00:11:19
wide,Gauss_Perminov,10,4096,1.596,4.812884e-01,2026-05-31 00:11:19
wide,Gauss_Winograd,10,4096,3.5316,4.812884e-01,2026-05-31 00:11:19
wide,Cholesky_Naive,10,4096,1.9409,4.812884e-01,2026-05-31 00:11:19
wide,Cholesky_Perminov,10,4096,2.0487,4.812884e-01,2026-05-31 00:11:19
wide,Cholesky_Winograd,10,4096,1.2572,4.812884e-01,2026-05-31 00:11:19
wide,QR_Householder,10,4096,3.5064,4.949574e-01,2026-05-31 00:11:19
wide,Gauss_Naive,9,4096,1.5254,4.778966e-01,2026-05-31 00:11:19
wide,Gauss_Perminov,9,4096,1.04,4.778966e-01,2026-05-31 00:11:19
wide,Gauss_Winograd,9,4096,0.9906,4.778966e-01,2026-05-31 00:11:19
wide,Cholesky_Naive,9,4096,1.3745,4.778966e-01,2026-05-31 00:11:19
wide,Cholesky_Perminov,9,4096,0.9412,4.778966e-01,2026-05-31 00:11:19
wide,Cholesky_Winograd,9,4096,0.8881,4.778966e-01,2026-05-31 00:11:19
wide,QR_Householder,9,4096,3.058,4.984051e-01,2026-05-31 00:11:19
wide,Gauss_Naive,15,4096,3.136,4.619640e-01,2026-05-31 00:11:19
wide,Gauss_Perminov,15,4096,2.9572,4.619640e-01,2026-05-31 00:11:19
wide,Gauss_Winograd,15,4096,3.2116,4.619640e-01,2026-05-31 00:11:20
wide,Cholesky_Naive,15,4096,3.0357,4.619640e-01,2026-05-31 00:11:20
wide,Cholesky_Perminov,15,4096,3.4007,4.619640e-01,2026-05-31 00:11:20
wide,Cholesky_Winograd,15,4096,2.6796,4.619640e-01,2026-05-31 00:11:20
wide,QR_Householder,15,4096,6.5843,4.854668e-01,2026-05-31 00:11:20
wide,Gauss_Naive,12,4096,2.8326,4.693298e-01,2026-05-31 00:11:20
wide,Gauss_Perminov,12,4096,1.7533,4.693298e-01,2026-05-31 00:11:20
wide,Gauss_Winograd,12,4096,1.9297,4.693298e-01,2026-05-31 00:11:20
wide,Cholesky_Naive,12,4096,4.3039,4.693298e-01,2026-05-31 00:11:20
wide,Cholesky_Perminov,12,4096,1.7846,4.693298e-01,2026-05-31 00:11:20
wide,Cholesky_Winograd,12,4096,1.6832,4.693298e-01,2026-05-31 00:11:20
wide,QR_Householder,12,4096,3.8194,4.915484e-01,2026-05-31 00:11:20
wide,Gauss_Naive,20,4096,4.7567,4.540877e-01,2026-05-31 00:11:20
wide,Gauss_Perminov,20,4096,6.1414,4.540877e-01,2026-05-31 00:11:20
wide,Gauss_Winograd,20,4096,4.7652,4.540877e-01,2026-05-31 00:11:20
wide,Cholesky_Naive,20,4096,5.2082,4.540877e-01,2026-05-31 00:11:20
wide,Cholesky_Perminov,20,4096,5.195,4.540877e-01,2026-05-31 00:11:20
wide,Cholesky_Winograd,20,4096,4.0192,4.540877e-01,2026-05-31 00:11:20
wide,QR_Householder,20,4096,8.0596,4.741674e-01,2026-05-31 00:11:20
wide,Gauss_Naive,15,4096,3.3779,4.636735e-01,2026-05-31 00:11:20
wide,Gauss_Perminov,15,4096,5.0403,4.636735e-01,2026-05-31 00:11:20
wide,Gauss_Winograd,15,4096,2.4557,4.636735e-01,2026-05-31 00:11:20
wide,Cholesky_Naive,15,4096,4.5138,4.636735e-01,2026-05-31 00:11:20
wide,Cholesky_Perminov,15,4096,5.3727,4.636735e-01,2026-05-31 00:11:20
wide,Cholesky_Winograd,15,4096,3.9092,4.636735e-01,2026-05-31 00:11:20
wide,QR_Householder,15,4096,9.0632,4.843498e-01,2026-05-31 00:11:21
wide,Gauss_Naive,25,4096,8.5995,4.500714e-01,2026-05-31 00:11:21
wide,Gauss_Perminov,25,4096,8.5841,4.500714e-01,2026-05-31 00:11:21
wide,Gauss_Winograd,25,4096,13.8175,4.500714e-01,2026-05-31 00:11:21
wide,Cholesky_Naive,25,4096,10.305,4.500714e-01,2026-05-31 00:11:21
wide,Cholesky_Perminov,25,4096,16.4707,4.500714e-01,2026-05-31 00:11:21
wide,Cholesky_Winograd,25,4096,7.3387,4.500714e-01,2026-05-31 00:11:21
wide,QR_Householder,25,4096,22.6551,4.676837e-01,2026-05-31 00:11:21
wide,Gauss_Naive,4,4096,0.4645,4.661229e-01,2026-05-31 00:11:21
wide,Gauss_Perminov,4,4096,0.3305,4.661229e-01,2026-05-31 00:11:21
wide,Gauss_Winograd,4,4096,0.2522,4.661229e-01,2026-05-31 00:11:21
wide,Cholesky_Naive,4,4096,0.3143,4.661229e-01,2026-05-31 00:11:21
wide,Cholesky_Perminov,4,4096,0.3522,4.661229e-01,2026-05-31 00:11:21
wide,Cholesky_Winograd,4,4096,0.256,4.661229e-01,2026-05-31 00:11:21
wide,QR_Householder,4,4096,0.7936,5.047703e-01,2026-05-31 00:11:21
wide,Gauss_Naive,7,4096,0.8239,4.645493e-01,2026-05-31 00:11:21
wide,Gauss_Perminov,7,4096,2.3095,4.645493e-01,2026-05-31 00:11:21
wide,Gauss_Winograd,7,4096,0.9255,4.645493e-01,2026-05-31 00:11:21
wide,Cholesky_Naive,7,4096,3.4789,4.645493e-01,2026-05-31 00:11:21
wide,Cholesky_Perminov,7,4096,1.7503,4.645493e-01,2026-05-31 00:11:21
wide,Cholesky_Winograd,7,4096,1.7442,4.645493e-01,2026-05-31 00:11:21
wide,QR_Householder,7,4096,2.3322,4.862720e-01,2026-05-31 00:11:21
wide,Gauss_Naive,8,4096,1.7883,4.643490e-01,2026-05-31 00:11:21
wide,Gauss_Perminov,8,4096,0.9887,4.643490e-01,2026-05-31 00:11:21
wide,Gauss_Winograd,8,4096,0.8911,4.643490e-01,2026-05-31 00:11:21
wide,Cholesky_Naive,8,4096,1.8539,4.643490e-01,2026-05-31 00:11:21
wide,Cholesky_Perminov,8,4096,0.7715,4.643490e-01,2026-05-31 00:11:21
wide,Cholesky_Winograd,8,4096,0.8045,4.643490e-01,2026-05-31 00:11:21
wide,QR_Householder,8,4096,3.7149,4.898724e-01,2026-05-31 00:11:21
wide,Gauss_Naive,14,4096,2.577,4.611772e-01,2026-05-31 00:11:21
wide,Gauss_Perminov,14,4096,4.9701,4.611772e-01,2026-05-31 00:11:21
wide,Gauss_Winograd,14,4096,2.5961,4.611772e-01,2026-05-31 00:11:21
wide,Cholesky_Naive,14,4096,3.6924,4.611772e-01,2026-05-31 00:11:22
wide,Cholesky_Perminov,14,4096,3.2976,4.611772e-01,2026-05-31 00:11:22
wide,Cholesky_Winograd,14,4096,2.1516,4.611772e-01,2026-05-31 00:11:22
wide,QR_Householder,14,4096,6.9368,4.755565e-01,2026-05-31 00:11:22
wide,Gauss_Naive,12,4096,3.43,4.595305e-01,2026-05-31 00:11:22
wide,Gauss_Perminov,12,4096,1.6582,4.595305e-01,2026-05-31 00:11:22
wide,Gauss_Winograd,12,4096,2.1631,4.595305e-01,2026-05-31 00:11:22
wide,Cholesky_Naive,12,4096,3.0021,4.595305e-01,2026-05-31 00:11:22
wide,Cholesky_Perminov,12,4096,2.3714,4.595305e-01,2026-05-31 00:11:22
wide,Cholesky_Winograd,12,4096,1.9562,4.595305e-01,2026-05-31 00:11:22
wide,QR_Householder,12,4096,4.8357,4.812945e-01,2026-05-31 00:11:22
wide,Gauss_Naive,21,4096,8.2555,4.440144e-01,2026-05-31 00:11:22
wide,Gauss_Perminov,21,4096,7.409,4.440144e-01,2026-05-31 00:11:22
wide,Gauss_Winograd,21,4096,6.8816,4.440144e-01,2026-05-31 00:11:22
wide,Cholesky_Naive,21,4096,7.7635,4.440144e-01,2026-05-31 00:11:22
wide,Cholesky_Perminov,21,4096,11.4052,4.440144e-01,2026-05-31 00:11:22
wide,Cholesky_Winograd,21,4096,4.348,4.440144e-01,2026-05-31 00:11:22
wide,QR_Householder,21,4096,15.0283,4.628297e-01,2026-05-31 00:11:22
wide,Gauss_Naive,16,4096,4.7508,4.527424e-01,2026-05-31 00:11:22
wide,Gauss_Perminov,16,4096,4.3391,4.527424e-01,2026-05-31 00:11:22
wide,Gauss_Winograd,16,4096,8.1017,4.527424e-01,2026-05-31 00:11:22
wide,Cholesky_Naive,16,4096,5.2057,4.527424e-01,2026-05-31 00:11:22
wide,Cholesky_Perminov,16,4096,4.1003,4.527424e-01,2026-05-31 00:11:22
wide,Cholesky_Winograd,16,4096,5.2967,4.527424e-01,2026-05-31 00:11:22
wide,QR_Householder,16,4096,9.2339,4.750805e-01,2026-05-31 00:11:22
wide,Gauss_Naive,28,4096,14.5398,4.348630e-01,2026-05-31 00:11:22
wide,Gauss_Perminov,28,4096,10.6436,4.348630e-01,2026-05-31 00:11:22
wide,Gauss_Winograd,28,4096,11.4229,4.348630e-01,2026-05-31 00:11:22
wide,Cholesky_Naive,28,4096,17.8193,4.348630e-01,2026-05-31 00:11:22
wide,Cholesky_Perminov,28,4096,16.6534,4.348630e-01,2026-05-31 00:11:22
wide,Cholesky_Winograd,28,4096,15.6726,4.348630e-01,2026-05-31 00:11:22
wide,QR_Householder,28,4096,15.2977,4.885867e-01,2026-05-31 00:11:22
wide,Gauss_Naive,20,4096,7.2287,4.470880e-01,2026-05-31 00:11:23
wide,Gauss_Perminov,20,4096,4.9015,4.470880e-01,2026-05-31 00:11:23
wide,Gauss_Winograd,20,4096,4.4947,4.470880e-01,2026-05-31 00:11:23
wide,Cholesky_Naive,20,4096,5.8844,4.470880e-01,2026-05-31 00:11:23
wide,Cholesky_Perminov,20,4096,6.2653,4.470880e-01,2026-05-31 00:11:23
wide,Cholesky_Winograd,20,4096,4.6187,4.470880e-01,2026-05-31 00:11:23
wide,QR_Householder,20,4096,9.2727,4.715121e-01,2026-05-31 00:11:23
wide,Gauss_Naive,35,4096,17.7299,4.302514e-01,2026-05-31 00:11:23
wide,Gauss_Perminov,35,4096,12.3843,4.302514e-01,2026-05-31 00:11:23
wide,Gauss_Winograd,35,4096,15.127,4.302514e-01,2026-05-31 00:11:23
wide,Cholesky_Naive,35,4096,15.4195,4.302514e-01,2026-05-31 00:11:23
wide,Cholesky_Perminov,35,4096,15.1094,4.302514e-01,2026-05-31 00:11:23
wide,Cholesky_Winograd,35,4096,15.4072,4.302514e-01,2026-05-31 00:11:23
wide,QR_Householder,35,4096,22.8836,4.645158e-01,2026-05-31 00:11:23
wide,Gauss_Naive,5,4096,0.7436,4.534119e-01,2026-05-31 00:11:23
wide,Gauss_Perminov,5,4096,0.5645,4.534119e-01,2026-05-31 00:11:23
wide,Gauss_Winograd,5,4096,0.374,4.534119e-01,2026-05-31 00:11:23
wide,Cholesky_Naive,5,4096,0.4626,4.534119e-01,2026-05-31 00:11:23
wide,Cholesky_Perminov,5,4096,0.6586,4.534119e-01,2026-05-31 00:11:23
wide,Cholesky_Winograd,5,4096,0.4769,4.534119e-01,2026-05-31 00:11:23
wide,QR_Householder,5,4096,1.6308,4.969835e-01,2026-05-31 00:11:23
wide,Gauss_Naive,9,4096,1.3034,4.500179e-01,2026-05-31 00:11:23
wide,Gauss_Perminov,9,4096,1.2387,4.500179e-01,2026-05-31 00:11:23
wide,Gauss_Winograd,9,4096,1.2546,4.500179e-01,2026-05-31 00:11:23
wide,Cholesky_Naive,9,4096,1.2748,4.500179e-01,2026-05-31 00:11:23
wide,Cholesky_Perminov,9,4096,2.7631,4.500179e-01,2026-05-31 00:11:23
wide,Cholesky_Winograd,9,4096,1.4733,4.500179e-01,2026-05-31 00:11:23
wide,QR_Householder,9,4096,2.1617,4.696456e-01,2026-05-31 00:11:23
wide,Gauss_Naive,10,4096,1.2246,4.499096e-01,2026-05-31 00:11:23
wide,Gauss_Perminov,10,4096,1.5328,4.499096e-01,2026-05-31 00:11:23
wide,Gauss_Winograd,10,4096,1.4448,4.499096e-01,2026-05-31 00:11:24
wide,Cholesky_Naive,10,4096,2.3528,4.499096e-01,2026-05-31 00:11:24
wide,Cholesky_Perminov,10,4096,2.8013,4.499096e-01,2026-05-31 00:11:24
wide,Cholesky_Winograd,10,4096,1.1124,4.499096e-01,2026-05-31 00:11:24
wide,QR_Householder,10,4096,2.7956,4.667424e-01,2026-05-31 00:11:24
wide,Gauss_Naive,18,4096,4.5227,4.468834e-01,2026-05-31 00:11:24
wide,Gauss_Perminov,18,4096,6.3842,4.468834e-01,2026-05-31 00:11:24
wide,Gauss_Winograd,18,4096,3.531,4.468834e-01,2026-05-31 00:11:24
wide,Cholesky_Naive,18,4096,4.0064,4.468834e-01,2026-05-31 00:11:24
wide,Cholesky_Perminov,18,4096,4.3346,4.468834e-01,2026-05-31 00:11:24
wide,Cholesky_Winograd,18,4096,4.7742,4.468834e-01,2026-05-31 00:11:24
wide,QR_Householder,18,4096,7.4339,4.536479e-01,2026-05-31 00:11:24
wide,Gauss_Naive,15,4096,2.7025,4.457295e-01,2026-05-31 00:11:24
wide,Gauss_Perminov,15,4096,3.5061,4.457295e-01,2026-05-31 00:11:25
wide,Gauss_Winograd,15,4096,2.4638,4.457295e-01,2026-05-31 00:11:25
wide,Cholesky_Naive,15,4096,4.0814,4.457295e-01,2026-05-31 00:11:25
wide,Cholesky_Perminov,15,4096,2.5645,4.457295e-01,2026-05-31 00:11:25
wide,Cholesky_Winograd,15,4096,3.1041,4.457295e-01,2026-05-31 00:11:25
wide,QR_Householder,15,4096,5.5885,4.619788e-01,2026-05-31 00:11:25
wide,Gauss_Naive,27,4096,14.5144,4.317183e-01,2026-05-31 00:11:25
wide,Gauss_Perminov,27,4096,9.7404,4.317183e-01,2026-05-31 00:11:25
wide,Gauss_Winograd,27,4096,7.383,4.317183e-01,2026-05-31 00:11:25
wide,Cholesky_Naive,27,4096,10.2172,4.317183e-01,2026-05-31 00:11:25
wide,Cholesky_Perminov,27,4096,9.0169,4.317183e-01,2026-05-31 00:11:25
wide,Cholesky_Winograd,27,4096,7.3806,4.317183e-01,2026-05-31 00:11:25
wide,QR_Householder,27,4096,12.6621,4.396158e-01,2026-05-31 00:11:25
wide,Gauss_Naive,20,4096,5.6559,4.405140e-01,2026-05-31 00:11:25
wide,Gauss_Perminov,20,4096,4.5654,4.405140e-01,2026-05-31 00:11:25
wide,Gauss_Winograd,20,4096,5.5075,4.405140e-01,2026-05-31 00:11:25
wide,Cholesky_Naive,20,4096,5.9898,4.405140e-01,2026-05-31 00:11:25
wide,Cholesky_Perminov,20,4096,5.4899,4.405140e-01,2026-05-31 00:11:25
wide,Cholesky_Winograd,20,4096,4.437,4.405140e-01,2026-05-31 00:11:25
wide,QR_Householder,20,4096,7.9125,4.588098e-01,2026-05-31 00:11:25
wide,Gauss_Naive,36,4096,16.4433,4.231366e-01,2026-05-31 00:11:25
wide,Gauss_Perminov,36,4096,11.9379,4.231366e-01,2026-05-31 00:11:25
wide,Gauss_Winograd,36,4096,12.5677,4.231366e-01,2026-05-31 00:11:25
wide,Cholesky_Naive,36,4096,16.3864,4.231366e-01,2026-05-31 00:11:25
wide,Cholesky_Perminov,36,4096,12.873,4.231366e-01,2026-05-31 00:11:25
wide,Cholesky_Winograd,36,4096,14.0447,4.231366e-01,2026-05-31 00:11:25
wide,QR_Householder,36,4096,27.5395,4.326812e-01,2026-05-31 00:11:25
wide,Gauss_Naive,25,4096,9.5704,4.358696e-01,2026-05-31 00:11:25
wide,Gauss_Perminov,25,4096,6.6867,4.358696e-01,2026-05-31 00:11:25
wide,Gauss_Winograd,25,4096,7.7735,4.358696e-01,2026-05-31 00:11:25
wide,Cholesky_Naive,25,4096,7.7591,4.358696e-01,2026-05-31 00:11:26
wide,Cholesky_Perminov,25,4096,8.2281,4.358696e-01,2026-05-31 00:11:26
wide,Cholesky_Winograd,25,4096,6.8885,4.358696e-01,2026-05-31 00:11:26
wide,QR_Householder,25,4096,11.5429,4.551234e-01,2026-05-31 00:11:26
wide,Gauss_Naive,45,4096,25.3148,4.187115e-01,2026-05-31 00:11:26
wide,Gauss_Perminov,45,4096,23.9291,4.187115e-01,2026-05-31 00:11:26
wide,Gauss_Winograd,45,4096,17.7946,4.187115e-01,2026-05-31 00:11:26
wide,Cholesky_Naive,45,4096,27.865,4.187115e-01,2026-05-31 00:11:26
wide,Cholesky_Perminov,45,4096,35.539,4.187115e-01,2026-05-31 00:11:26
wide,Cholesky_Winograd,45,4096,19.6834,4.187115e-01,2026-05-31 00:11:26
wide,QR_Householder,45,4096,40.7568,4.275156e-01,2026-05-31 00:11:26
freqsel,Gauss_Naive,2,4096,0.2472,4.702906e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,2,4096,0.2456,4.702906e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,2,4096,0.9537,4.702906e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,2,4096,0.3525,4.702906e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,2,4096,0.3082,4.702906e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,2,4096,0.2834,4.702906e-01,2026-05-31 00:11:27
freqsel,QR_Householder,2,4096,0.4793,4.787380e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,2,4096,0.1351,4.702906e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,2,4096,0.1414,4.702906e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,2,4096,0.1367,4.702906e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,2,4096,0.1129,4.702906e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,2,4096,0.1854,4.702906e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,2,4096,0.17,4.702906e-01,2026-05-31 00:11:27
freqsel,QR_Householder,2,4096,0.483,4.787380e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,3,4096,0.209,4.699248e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,3,4096,0.3804,4.699248e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,3,4096,0.2442,4.699248e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,3,4096,0.2295,4.699248e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,3,4096,0.242,4.699248e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,3,4096,0.2072,4.699248e-01,2026-05-31 00:11:27
freqsel,QR_Householder,3,4096,1.5854,4.992404e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,3,4096,0.2815,4.699248e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,3,4096,0.45,4.699248e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,3,4096,0.5084,4.699248e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,3,4096,0.2853,4.699248e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,3,4096,0.3389,4.699248e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,3,4096,0.1924,4.699248e-01,2026-05-31 00:11:27
freqsel,QR_Householder,3,4096,0.6309,4.992404e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,4,4096,2.0975,4.680015e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,4,4096,0.3295,4.680015e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,4,4096,0.2684,4.680015e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,4,4096,0.416,4.680015e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,4,4096,0.7693,4.680015e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,4,4096,1.1704,4.680015e-01,2026-05-31 00:11:27
freqsel,QR_Householder,4,4096,2.0462,4.904974e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,4,4096,0.2684,4.680015e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,4,4096,0.319,4.680015e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,4,4096,0.3618,4.680015e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,4,4096,0.8473,4.680015e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,4,4096,0.2872,4.680015e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,4,4096,0.2499,4.680015e-01,2026-05-31 00:11:27
freqsel,QR_Householder,4,4096,0.7288,4.904974e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,5,4096,0.5547,4.640361e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,5,4096,0.5148,4.640361e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,5,4096,0.3732,4.640361e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,5,4096,0.4689,4.640361e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,5,4096,2.4676,4.640361e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,5,4096,0.3465,4.640361e-01,2026-05-31 00:11:27
freqsel,QR_Householder,5,4096,1.0958,4.903075e-01,2026-05-31 00:11:27
freqsel,Gauss_Naive,5,4096,0.4523,4.640361e-01,2026-05-31 00:11:27
freqsel,Gauss_Perminov,5,4096,0.4378,4.640361e-01,2026-05-31 00:11:27
freqsel,Gauss_Winograd,5,4096,0.3691,4.640361e-01,2026-05-31 00:11:27
freqsel,Cholesky_Naive,5,4096,0.4773,4.640361e-01,2026-05-31 00:11:27
freqsel,Cholesky_Perminov,5,4096,0.474,4.640361e-01,2026-05-31 00:11:27
freqsel,Cholesky_Winograd,5,4096,0.4042,4.640361e-01,2026-05-31 00:11:28
freqsel,QR_Householder,5,4096,1.2728,4.903075e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,2,4096,0.1446,3.946462e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,2,4096,0.1773,3.946462e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,2,4096,0.1946,3.946462e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,2,4096,0.1149,3.946462e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,2,4096,0.2129,3.946462e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,2,4096,0.2389,3.946462e-01,2026-05-31 00:11:28
freqsel,QR_Householder,2,4096,0.4604,4.022036e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,3,4096,0.3112,3.945837e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,3,4096,0.4223,3.945837e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,3,4096,0.2759,3.945837e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,3,4096,0.3033,3.945837e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,3,4096,0.3705,3.945837e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,3,4096,0.2431,3.945837e-01,2026-05-31 00:11:28
freqsel,QR_Householder,3,4096,0.4923,4.031024e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,4,4096,0.3448,3.941653e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,4,4096,0.3388,3.941653e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,4,4096,0.3897,3.941653e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,4,4096,0.6646,3.941653e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,4,4096,0.8586,3.941653e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,4,4096,0.3856,3.941653e-01,2026-05-31 00:11:28
freqsel,QR_Householder,4,4096,0.7267,3.980510e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,6,4096,0.5761,3.939926e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,6,4096,0.669,3.939926e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,6,4096,0.5531,3.939926e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,6,4096,0.595,3.939926e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,6,4096,0.5834,3.939926e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,6,4096,0.4376,3.939926e-01,2026-05-31 00:11:28
freqsel,QR_Householder,6,4096,1.2775,3.984672e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,6,4096,2.419,3.936655e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,6,4096,0.5093,3.936655e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,6,4096,0.4366,3.936655e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,6,4096,0.5364,3.936655e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,6,4096,2.5705,3.936655e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,6,4096,0.4936,3.936655e-01,2026-05-31 00:11:28
freqsel,QR_Householder,6,4096,1.2372,3.996882e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,9,4096,1.3361,3.925802e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,9,4096,1.228,3.925802e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,9,4096,0.8385,3.925802e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,9,4096,1.6586,3.925802e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,9,4096,1.2438,3.925802e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,9,4096,1.1203,3.925802e-01,2026-05-31 00:11:28
freqsel,QR_Householder,9,4096,2.6935,3.977685e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,8,4096,1.2063,3.917431e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,8,4096,0.75,3.917431e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,8,4096,1.0507,3.917431e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,8,4096,1.557,3.917431e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,8,4096,1.5261,3.917431e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,8,4096,0.6626,3.917431e-01,2026-05-31 00:11:28
freqsel,QR_Householder,8,4096,2.5401,4.021547e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,12,4096,1.7253,3.886515e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,12,4096,3.575,3.886515e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,12,4096,2.4233,3.886515e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,12,4096,3.3817,3.886515e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,12,4096,1.8608,3.886515e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,12,4096,1.5764,3.886515e-01,2026-05-31 00:11:28
freqsel,QR_Householder,12,4096,4.7102,3.975025e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,10,4096,2.2733,3.880517e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,10,4096,1.4775,3.880517e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,10,4096,2.1727,3.880517e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,10,4096,3.9167,3.880517e-01,2026-05-31 00:11:28
freqsel,Cholesky_Perminov,10,4096,3.3216,3.880517e-01,2026-05-31 00:11:28
freqsel,Cholesky_Winograd,10,4096,1.1251,3.880517e-01,2026-05-31 00:11:28
freqsel,QR_Householder,10,4096,3.0289,4.232256e-01,2026-05-31 00:11:28
freqsel,Gauss_Naive,15,4096,3.1568,3.831183e-01,2026-05-31 00:11:28
freqsel,Gauss_Perminov,15,4096,2.7399,3.831183e-01,2026-05-31 00:11:28
freqsel,Gauss_Winograd,15,4096,3.6722,3.831183e-01,2026-05-31 00:11:28
freqsel,Cholesky_Naive,15,4096,4.9453,3.831183e-01,2026-05-31 00:11:28
